'cnes','id','municipio_id','nome'
'2612631','3550','50','CITOLAB LABORATORIO DE CITOLOGIA E ANALISES CLINICAS LTDA'
'2612771','3551','50','UBS BAIRRO DAS CIDADES II'
'2755424','3552','94','CAEH CENTRO DE ATIVIDADES ESPECIAIS HELENA HOLANDA'
'3006980','3553','94','USF INTEGRADA MUDANCA DE VIDA'
'3015610','3554','135','CER II CERPPOD'
'3063380','3555','94','USF INTEGRADA FUNCIONARIOS III IV E PRESIDENTE MEDICI'
'7102046','3556','94','CONSULTORIO DE FONOAUDIOLOGIA CLARISSA MADRUGA HOLANDA'
'7129548','3557','215','LABORATORIO DE ANALISES CLINICAS'
'3237435','3558','94','ORTOCLINICA'
'3274306','3559','50','ALDO COSTA BERNARDES'
'2341212','3560','155','LABORATORIO MUNICIPAL DE ANALISES CLINICAS'
'2343096','3561','25','UBS BARALHO'
'2343304','3562','171','UNIDADE DE PSF MARCOS MOURA II'
'2356899','3563','25','UBS SESI II'
'2357119','3564','155','UBSF CASTANHO'
'2362198','3565','50','CENTRO DE SAUDE DA BELA VISTA'
'2362201','3566','50','POLICLINICA LUZIA COSME DANTAS'
'7163622','3567','172','UNIDADE DE VIGILANCIA SANITARIA SANTA TERESINHA'
'7100175','3568','94','CONSULTORIO ODONTOLOGICO YDJANE DANTAS FARIAS DA SILVA'
'7067313','3569','34','LABORATORIO MUNICIPAL DE ANALISES CLINICAS'
'7140282','3570','59','SAMU 192 CONDADO'
'7140649','3571','135','SAMU 192 PATOS USB 01'
'7140371','3572','135','SAMU 192 PATOS USA 02'
'7127073','3573','94','REFISIO REABILITACAO FISIOTERAPEUTICA'
'7179766','3574','87','CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE INGA'
'7176295','3575','110','SAMU 192 USB'
'7172370','3576','120','LABORATORIO DE PROTESE DENTARIA DE MOGEIRO'
'3247058','3577','94','CONSULTORIO ODONTOLOGICO JURACY JERONIMO R LEITE'
'3249603','3578','94','ENDOCLIN'
'3249662','3579','94','MEDNORT'
'3249727','3580','94','CONSULTORIO DE FONOAUDIOLOGIA JULIANNA GOMES COELHO'
'3254542','3581','94','CONSULTORIO ODONTOLOGICO FRANCISCA MARIA LEITE RAMALHO'
'3066673','3582','135','MICROLAB'
'2399369','3583','94','CLINICA DE CIRURGIA PLASTICA ESTETICA E REPARADOURA'
'2399474','3584','94','BANCO DE LEITE ANITA CABRAL'
'2399628','3585','94','COMPLEXO HOSPITALAR DE MANGABEIRA GOV TARCISIO BURITY'
'2399652','3586','94','CENTRO ODONTOLOGICO CRUZ DAS ARMAS'
'2399970','3587','94','POLICLINICA MUNICIPAL JAGUARIBE'
'2400006','3588','94','CAPS III CAMINHAR'
'5830826','3589','50','NUTRICONSULT'
'5843677','3590','50','CENTRO DE FONOAUDIOLOGIA E PSICOLOGIA'
'5425476','3591','94','UNICENTER'
'5445582','3592','40','SECRETARIA DE SAUDE'
'5523303','3593','50','HIBA BRAGA DE BRITO LYRA'
'5595282','3594','50','JOSENI DOS SANTOS COSTA'
'5598001','3595','50','MARIA TEODORA DAS MERCES ARAUJO'
'3261220','3596','94','CONSULTORIO MEDICO DR SAULO SOUTO MONTENEGRO'
'3264084','3597','94','CONSULTORIO MEDICO DR ULISSES PATRIOTA DE LIMA'
'3266362','3598','94','CONSULTORIO ODONTOLOGICO PAULO BORGES FILHO'
'3266419','3599','94','CONSULTORIO ODONTOLOGICO JOSE RICARDO DA SILVA'
'3266443','3600','94','CONSULTORIO MEDICO DR IRENE FRANCO DE O CARNEIRO'
'3256014','3601','94','SIMED'
'5473845','3602','50','MARCELLE FERREIRA DA SILVA AGRA'
'5499925','3603','50','CENTRO MEDICO ODONTOLOGICO DR ROBERTO RIBEIRO'
'3146812','3604','94','CONSULTORIO SAO JOSE'
'3446360','3608','94','VIRCHOW'
'3448207','3609','94','CONSULTORIO DE PSICOLOGIA IGNES GONCALVES DE HOLANDA'
'3449157','3610','94','CONSULTORIO DE NUTRICAO WILZA CARLA ARAUJO DO AMARAL'
'3456285','3611','135','UNIDADE DE SAUDE DA FAMILIA RITA PALMEIRA'
'3456374','3612','135','UNIDADE DE SAUDE DA FAMILIA HAYDEE WANDERLEY'
'3460754','3613','94','CONSULTORIO DE FONOAUDIOLOGIA DELMA LUCIA DE OLIVEIRA LUNA'
'3464784','3614','210','OTOCLINICA ALINE PIRES BENEVIDES GADELHA'
'5631742','3615','94','POLICLINICA MUNICIPAL DA PESSOA IDOSA'
'3549488','3616','94','CONSULTORIO MEDICO DR MANOEL DA SILVA SOUZA'
'3554740','3617','50','CLIFIR'
'3566617','3618','94','CENTRO MEDICO BURITI'
'3571947','3619','94','CONSULTORIO ODONTOLOGICO FLAVIA MARIA HENRIQUES R MONTEIRO'
'3573702','3620','94','CONSULTORIO DE PSICOLOGIA ILCIA SIMOES DE LUCENA'
'3575705','3621','94','CONSULTORIO MEDICO DR CRISTIANA RIBEIRO COUTINHO FURTADO'
'3583848','3622','94','CONSULTORIO ODONTOLOGICO NELSON RODRIGUES'
'3585719','3623','94','CONSULTORIO ODONTOLOGICO REJANE MARY DE MEDEIROS GUEDES'
'3591883','3624','94','CLINICA ODONTOLOGICA DR VANIA M OLIVEIRA'
'3601404','3625','94','CONSULTORIO ODONTOLOGICO MARIA MARGARIDA GUEDES P DE CASTRO'
'3501922','3626','50','ANTONIO ROBERTO VAZ RIBEIRO'
'3503739','3627','94','CONSULTORIO MEDICO DR ANGELA MARIA DELGADO BORBA CARVALHO'
'3504751','3628','94','CONSULTORIO ODONTOLOGICO ALUISIO LINS FALCAO'
'3505545','3629','94','CONSULTORIO MEDICO DR CLOVIS ALBERTO BARACUHY'
'3518639','3630','94','CONSULTORIO DE PSICOLOGIA DR IEDA COUTINHO MARQUES SOARES'
'3519880','3631','94','CENTAF CENTRO DE TRATAM AVANCADO EM FONOAUDIOLOGIA'
'3424766','3632','94','CONSULTORIO ODONTOLOGICO MARLY VON SOHSTEN TRIGUEIRO'
'3435431','3633','94','CONSULTORIO MEDICO DR LIANE CARVALHO VIANA'
'3441725','3634','94','CEDRUL TAMBAUZINHO'
'3441903','3635','94','CLINICA MEDICA DR MARCELO SARMENTO'
'3441997','3636','94','COOPED PB'
'3042723','3637','50','OFTALMOCLINICA HOPA'
'3044580','3638','50','COCAN COOPERATIVA CAMPINENSE DOS ANESTESISTAS'
'3049981','3639','94','CONSULTORIO DE CARDIOLOGIA DR SANDRA M C CUNHA ESTEVES'
'3050459','3640','94','PONTO CARDIO'
'3056619','3641','94','TRADE'
'3216519','3642','94','HISTO PATOLOGIA CIRURGICA E CITOLOGIA'
'3219399','3643','135','CLIMAGEM'
'3233081','3644','135','CLINICA ODONTOMEDICA DE PATOS'
'3237354','3645','94','CLIFORT'
'3237389','3646','94','TRAUMATO'
'3237478','3647','94','CLINICA DE REUMATISMOS MF E REAB DR SILVINO CHAVES NETTO'
'3237540','3648','94','CLINMEL'
'3243192','3649','94','CONSULTORIO ODONTOLOGICO DEBORAH EMILIA CATAO ROCCO'
'3615081','3650','94','CONSULTORIO ODONTOLOGICO FATIMA REGINA L M DE ALBUQUERQUE'
'3615766','3651','94','CONSULTORIO MEDICO DR MARIA ENEDINA DE CARVALHO M MARQUES'
'3615979','3652','94','CONSULTORIO ODONTOLOGICO ROSA HELENA W LACERDA'
'3616509','3653','94','CONSULTORIO ODONTOLOGICO SANDRA MARIA DE ALVES MIRANDA'
'3618846','3654','94','CONSULTORIO MEDICO DE GINECOLOFIA DR INEZ DE MARIA AZEVEDO'
'2613735','3655','50','CLINICA DR MAIA'
'2650606','3656','50','CARDIO IMAGEM'
'2680580','3657','210','ESF XX LAGOA DOS ESTRELAS'
'2680610','3658','210','CLINICA RADIOLOGICA DR PERICLES NEVES LTDA'
'2755416','3659','94','BEMFAM'
'2755475','3660','94','CLINICA DE RADIOLOGIA DA PARAIBA'
'2755556','3661','94','ECOSSOM'
'2755718','3662','94','INSTITUTO DOS CEGOS DA PARAIBA'
'2755742','3663','94','LABORATORIO DR ELY CHAVES'
'2755777','3664','94','MEDIMAGEM'
'5280168','3665','171','UNIDADE DE PSF ODON LEITE'
'5288126','3666','50','ALANA ABRANTES NOGUEIRA'
'5303648','3667','40','SERVICO DE ASSISTENCIA ESPECIALIZADA SAE'
'3604446','3668','94','CONSULTORIO ODONTOLOGICO GILKA SOARES SAMPAIO SOUTO'
'3604632','3669','94','CONSULTORIO DE FONOAUDIOLOGIA TATIANNA MARIA M WANDERLEY'
'3606600','3670','94','CONSULTORIO ODONTOLOGICO GIOVANNA G DE MELO B CAVALCANTI'
'3612872','3671','94','CONSULTORIO ODONTOLOGICO ANA KARINA M DE VASCONCELOS'
'2605171','3672','135','LAB CANDEIA'
'2605473','3673','135','COMPLEXO HOSPITALAR DEP JANDUHY CARNEIRO'
'2612674','3674','50','CLINICA DE OTR E FONOAUDIOLOGIA SC LTDA'
'2612712','3675','50','CEPAC'
'2612798','3676','50','REABILITAR'
'5016401','3677','50','HERMANO JOSE COSTA BARROS'
'2357127','3678','155','UBSF CENTRAL'
'3521850','3679','94','CONSULTORIO DE PSICOLOGIA IARA M LIANZA F DE SANTANA'
'3523241','3680','94','CONSULTORIO ODONTOLOGICO ELTON RIBEIRO S VELOSO'
'3524566','3681','94','CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO JAGUARIBE'
'3526321','3682','94','CONSULTORIO MEDICO DR GYANNA LYS DE MELO MOREIRA MONTENEGRO'
'7267150','3683','35','NASF III BORBOREMA'
'7282435','3684','75','NUCLEO APOIO DUAS ESTRADAS NASF III'
'3284263','3685','94','CLINICA OTORRINOLARINGOLOGIA UGO GUIMARAES FILHO SS LTDA'
'3284468','3686','94','CONSULTORIO ODONTOLOGICO JOAO BATISTA DE LUNA FREIRE'
'3286320','3687','94','CONSULTORIO ODONTOLOGICO CONCEICAO DE MARIA ALMEIDA C COSTA'
'3286363','3688','94','CONSULTORIO ODONTOLOGICO JOAO BATISTA DE FIGUEIREDO'
'3287947','3689','94','CONSULTORIO ODONTOLOGICO CARLOS LINS SAMPAIO'
'3288021','3690','94','CONSULTORIO ODONTOLOGICO ANDREA MARTINS DANTAS'
'3291642','3691','94','CONSULTORIO ODONTOLOGICO MAX DE SOUZA BORGES'
'3297152','3692','94','CONSULTORIO ODONTOLOGICO ALICE COUTINHO GREGO'
'3297187','3693','94','CONSULTORIO ODONTOLOGICO ELMA DA COSTA GADELHA'
'3297292','3694','94','GV CONSULTORIO MEDICO LTDA'
'3298175','3695','94','CONSULTORIO MEDICO DR DILVA WANDERLEY RABELO'
'3298426','3696','94','CONSULTORIO ODONTOLOGICO ANA CARLA DE A M SOARES'
'3303829','3697','50','ARTRORIM'
'3312984','3698','94','ANIFISIO'
'3313042','3699','94','CONSULTORIO MEDICO DR JOSEPHA BANDEIRA DE SOUSA'
'3313077','3700','94','CONSULTORIO MEDICO DR JEFFERSON DE CARVALHO MARTINS'
'3320030','3701','94','CONSULTORIO ODONTOLOGICO PAULA BATISTA RODRIGUES'
'3323471','3702','50','DERME'
'6387772','4001','135','OTONEURO'
'3646971','3703','94','CONSULTORIO MEDICO DR VILMA DE VASCONCELOS AQUINO'
'3668657','3704','94','CONSULTORIO ODONTOLOGICO SANDRA MARIA B DE QUEIROZ'
'3674908','3705','94','CONSULTORIO ODONTOLOGICO TANIA LEMOS COELHO RODRIGUES'
'3695611','3706','94','CONSULTORIO MEDICO DR JOSE CARLOS MARQUES'
'3713423','3707','94','CONSULTORIO ODONTOLOGICO MARIA PAOLA LIBORIO F DE ARAUJO'
'3717062','3708','94','CONSULTORIO DE PSICOLOGIA MARIA MARQUES RODRIGUES SATIRO'
'3718867','3709','171','CENTRO DE ESPEC ODONTOLOGICAS CEO DRA ANA VIRGINIA DE LUCENA'
'3365875','3710','94','CONSULTORIO MEDICO DR RONALDO RANGEL T JUNIOR'
'3366294','3711','94','CONSULTORIO MEDICO DR ALEXANDRE BARROS GONCALVES DA SILVA'
'3368084','3712','94','CONSULTORIO MEDICO DR ZAUDENIRA FERNANDES ARAUJO'
'3368114','3713','94','CONSULTORIO MEDICO DR LUIS FLAVIO MEDEIROS PAIVA'
'3368165','3714','94','CONSULTORIO MEDICO DR TEREZA CRISTINA DE A PAIVA'
'3368688','3715','94','CONSULTORIO MEDICO DR EDILSON PINHEIRO DO EGITO'
'3368742','3716','94','CONSULTORIO MEDICO DR GALVANI MARINHO MURIBECA'
'3368793','3717','94','CONSULTORIO MEDICO DR ALEXANDRE JORGE DE ANDRADE NEGRI'
'3370038','3718','94','CONSULTORIO MEDICO DR MARIA ANGELINA C F FERNANDES'
'3370178','3719','94','CONSULTORIO DE PSICOLOGIA WALQUIRIA MOREIRA VASCONCELOS'
'3370216','3720','94','CONSULTORIO MEDICO DR ELZANEIDE DE JESUS GUEDES DA CUNHA'
'3371158','3721','94','CONSULTORIO MEDICO DR ANA CRISTINA DE SOUZA E SILVA RAMOS'
'3371972','3722','94','CONSULTORIO MEDICO DR MARIA EMILIA CALDAS DE A MADRUGA'
'3372111','3723','94','CONSULTORIO MEDICO DR MILTON FARIAS DOS SANTOS'
'3372162','3724','94','CONSULTORIO MEDICO DR WANICLEIDE LEITE'
'3372200','3725','94','CONSULTORIO DE FISIOTERAPIA LIGIA CLAUDINO MOREIRA PESSOA'
'3375595','3726','94','CONSULTORIO MEDICO DR ROSELE COSTA MARINHO'
'7081200','3727','106','VIGILANCIA EM SAUDE'
'2504405','3728','46','CLIFE'
'5995868','3729','25','CENTRO MEDICO DE SAUDE NOVA ESPERANCA'
'5921708','3730','94','LOTUS ESPACO HUMANO'
'7089910','3731','50','INCOR CG'
'3623092','3732','94','CONSULTORIO ODONTOLOGICO BETINA PESSOA B RANGEL'
'3626784','3733','94','CONSULTORIO MEDICO DR CLEACI BARRETO DE SOUSA'
'3628663','3734','94','CONSULTORIO MEDICO GINECOLOGICO DR ISABEL SANTIAGO FRAZAO'
'3630870','3735','94','CONSULTORIO MEDICO DR JOSE ROMERO DA FONSECA OURIQUES'
'3632296','3736','94','CONSULTORIO MEDICO DR SANDRA REJANE CABRAL BATISTA'
'3634140','3737','94','CONSULTORIO ODONTOLOGICO MARIA DAS NEVES VIANA CHIANCA'
'3636712','3738','94','CONSULTORIO ODONTOLOGICO IVAN REGIS BEZERRA FILHO'
'3638510','3739','94','COPRO CENTRO ODONT DE PREVENCAO E REAB ORAL S C LTDA'
'3639347','3740','94','RADIOCRANIO'
'3640655','3741','94','CONSULTORIO ODONTOLOGICO ROSELMA ARANHA BATISTA'
'3640973','3742','94','CONSULTORIO ODONTOLOGICO ADRIANA MACHADO MARQUES'
'3642399','3743','94','CONSULTORIO ODONTOLOGICO MARIANNA CHRISTINA NOBREGA MACHADO'
'3347400','3744','94','CONSULTORIO MEDICO DR ADRIANA QUEIROGA SARMENTO GUERRA'
'7092903','3745','50','CONSULTORIO DE CARDIOLOGIA DR BENEDITO SAVIO DURAND GOMES'
'5161932','3746','210','DR MARNEIDA PEDROSA PINTO GADELHA'
'5162645','3747','50','GORETTI DE FATIMA OLIVEIRA CHAVES'
'5166896','3748','94','CONSULTORIO ODONTOLOGICO RUBEN BENIZ GOUVEIA'
'5169895','3749','94','CONSULTORIO MEDICO DR DANIELLE ALBINO RAFAEL MATOS'
'5178320','3750','94','CECLIM'
'5192765','3751','94','CONSULTORIO MEDICO DR JORSIANE MEIRA DE LIMA'
'5193443','3752','94','CONSULTORIO MEDICO DR CHRISTIAN DINIZ FERREIRA'
'5199050','3753','94','CONSULTORIO MEDICO DE NEUROLOGIA DR MARCO AURELIO SMITH'
'5216516','3754','94','CONSULTORIO MEDICO DR MARIA DO DESTERRO LEIROS DA COSTA'
'5238722','3755','50','UNIDADE ODONTOLOGICA'
'5255686','3756','94','CONSULTORIO DE PSICOLOGIA GLEIDSON MARQUES SILVA'
'2798514','3757','94','USF ALTO DO MATEUS I'
'3481190','3758','94','UNINEURO SERVICOS MEDICOS LTDA'
'3650405','3759','94','CONSULTORIO MEDICO DR RACHEL GONDIM VITAL DO REGO'
'5472784','3760','50','ULTRA SOMMA'
'2356929','3761','25','UBS MANGUINHOS'
'7166702','3762','8','NUCLEO DE APOIO A SAUDE DA FAMILIA NASF 1'
'7229313','3763','50','GERMANA DE QUEIROZ TAVARES BORGES MESQUITA'
'7339046','3764','97','VIGILANCIA AMBIENTAL DE JUAZEIRINHO'
'2822008','3765','135','CLINICA INTEGRADA DE PATOS'
'2357569','3766','94','LABORATORIO DR WALDEREDO NUNES'
'2357615','3767','94','CLINICA OFTALMOLOGICA DR ANTONIO DE PADUA SILVEIRA'
'2362244','3768','50','CENTRO DE SAUDE DA LIBERDADE'
'2362309','3769','50','UBS RAIFF RAMALHO'
'2362406','3770','50','UBS ARGEMIRO DE FIGUEIREDO'
'2362619','3771','50','CER IV CENTRO ESP EM REABILITACAO CAMPINA GRANDE'
'2362872','3772','50','CENTRO RAD RICARDO WANDERLEY SC LTDA'
'2362988','3773','50','INSTITUTO DO FIGADO E DO SANGUE'
'2363046','3774','50','UEPB CLINICA DE PSICOLOGIA'
'2363119','3775','50','ICAC'
'2363178','3776','50','CLINICA E CIRURGIA OCULAR'
'2398974','3777','94','LACEN MUNICIPAL LABORATORIO CENTRAL'
'2756021','3778','94','USF RANGEL I'
'2756072','3779','94','USF INTEGRADA JARDIM SAUDE'
'2809001','3780','94','USF RANGEL VII'
'2812428','3781','40','USF INTERMARES'
'2821869','3782','135','POLICLINICA DE PATOS'
'7334354','3783','89','SAMU 192 USA ITAPORANGA'
'3012611','3784','210','CASA DE SAUDE BOM JESUS'
'3015963','3785','94','USF INTEGRADA SAO JOSE'
'3016781','3786','50','ENDOCENTRO'
'7113528','3787','8','CENTRO DE REABILITACAO MARIA CAVALCANTE DA SILVA DONA NENEN'
'7113269','3788','203','LABORATORIO DE PROTESES DENTARIAS'
'5390222','3789','46','UNICLIM UNIDADE DE CLINICAS E IMAGEM'
'6415407','3790','50','CLINICA ESCOLA DA FCM'
'6287964','3791','94','HUMANUM'
'7122462','3792','94','CONSULTORIO DE NUTRICAO BRUNA DE FREITAS TORRES'
'3793850','3793','3','CENTRO DE ATENCAO PSICOSSOCIAL'
'6460224','3794','94','CONSULTORIO ODONTOLOGICO MARIA CRISTINA D ABRIL MERBACH'
'6382665','3795','94','INTERVASC'
'6384013','3796','94','UNIMAMA'
'6623336','3797','94','REABILITE CLINICA ODONTOLOGICA LTDA'
'6493831','3798','94','CLINICA DRA REBECA VILA NOVA DE ARAUJO TORRES'
'6495362','3799','94','CONSULTORIO DE PSICOLOGIA ANTONIA MARIA P COELHO MONTEIRO'
'6500358','3800','94','TOPOS'
'6525873','3801','94','FISIOCARE'
'6420818','3802','91','SECRETARIA DE SAUDE DE ITATUBA'
'6603084','3803','50','CENTERPSI'
'6649238','3804','94','PRESIDIO SILVIO PORTO'
'6574262','3805','94','CLINICA RIVANDO'
'6441920','3806','94','CONSULTORIO MEDICO CRISTIANE CHAVES PESSOA'
'6347517','3807','94','CENTRO DE ESTUDOS DR ANTONIO PEREIRA DE ALMEIDA'
'6699588','3808','94','RHEUMACLIM'
'6859011','3809','155','SERVICO ESPECIAZADO EM SAUDE DO TRABALHADOR'
'6948030','3810','107','SAMU 192 BASE DESCENTRALIZADA DE LUCENA PB'
'6394841','3811','171','UNIDADE DE PSF MAURICE VAN WOENSEL'
'6357148','3812','94','CONSULTORIO ODONTOLOGICO PAULO FERNANDO DE FARIAS XIMENES'
'8008965','3813','97','UBSF DA BELA VISTA'
'6223095','3814','94','MEIRA E PONTES MEDICOS ASSOCIADOS'
'7188935','3815','29','ANCORA DA ESF I DR CARLOS FERNANDO DE CARVALHO'
'6234089','3816','94','VITACOR'
'6234801','3817','94','CIF CENTRO INTEGRADO DE FISIOTERAPIA'
'6235727','3818','94','CONSULTORIO ODONTOLOGICO LARISSA OLIVEIRA DE A VASCONCELOS'
'7065590','3819','94','SAMU 192 BASE CABEDELO USB 11'
'7194668','3820','175','UNIDADE MISTA DE SAUDE DE SANTO ANDRE'
'7353456','3821','15','NASF III AREIA DE BARAUNAS'
'7337728','3822','140','UNIDADE BASICA DE SAUDE BARRO VERMELHO'
'7344198','3823','186','FARMACIA BASICA DE SAO JOSE DE ESPINHARAS'
'7137915','3824','50','ALYSSON LUCENA LIRA'
'7180381','3825','50','CENUTRI CONSULTORIO ALINE LUCAS MAIA'
'6331483','3826','94','CONSULTORIO MEDICO LUIZ LUNA BARBOSA'
'6423612','3827','96','SECRETARIA MUNICIPAL DE SAUDE'
'6341047','3828','94','SIMONE BRAZ FISIOTERAPIA'
'6342000','3829','94','CLINICA DO RIM'
'7150431','3830','50','CONSULTORIO MEDICO JOCELIO LOUREIRO CELINO'
'7173970','3831','54','NASF DE CASSERENGUE'
'7175167','3832','211','STUDIO FISIO E PILATES'
'7626916','3833','141','UPA UNIDADE DE PRONTO ATENDIMENTO 24 HORAS'
'7254210','3834','12','FARMACIA BASICA ARARA PB'
'7254725','3835','81','CLINICA MATERNA'
'7162847','3836','94','CONSULTORIO ODONTOLOGICO DR VANESSA ABILIO'
'7192150','3837','62','VIGILANCIA SANITARIA'
'7200536','3838','94','CONSULTORIO ODONTOLOGICO DR LUANA PALMEIRA DE ARAUJO MAXIMO'
'7234880','3839','77','DIAGNOSTICA E SAUDE'
'7205279','3840','160','LABORATORIO DE ANALISES DE RIACHAO DO POCO'
'7213247','3841','77','CENTRAL DE REGULACAO DE ESPERANCA'
'7213565','3842','163','NUCLEO DE APAIO A SAUDE DA FAMILIA DE RIO TINTO'
'7180888','3843','208','POLICLINICA MAIS SAUDE'
'7178530','3844','100','LABORATORIO DE ANALISES'
'7177984','3845','171','JAPUNGU'
'7257651','3846','41','UNIDADE BASICA SAUDE DA FAMILIA IV RURAL'
'2341913','3847','3','UBSF XI CENTRO'
'2606267','3848','46','IOP INSTITUTO DE OLHOS PARAIBANO'
'2606976','3849','3','UBSF VIII MARIA CRISTINA MEDEIROS SARMENTO'
'2613476','3850','46','HOSPITAL REGIONAL DE CAJAZEIRAS'
'2504448','3851','46','CONSULTORIO PSICOLOGICO'
'5010330','3852','135','CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE PATOS CEO'
'3347532','3853','94','CONSULTORIO ODONTOLOGICO MARIA DE FATIMA GABINO DE SIQUEIRA'
'3351033','3854','50','EVANIA CLAUDINO QUEIROGA DE FIGUEIREDO'
'3353613','3855','94','CONSULTORIO MEDICO DR JOSE LUCAS DE CARVALHO'
'3355012','3856','94','USF FUNCIONARIOS I 2 ETAPA'
'3356299','3857','94','CISA'
'3358879','3858','210','CLINESP'
'3361527','3859','50','ANA MARIA BELO MANGUEIRA'
'3363503','3860','94','CONSULTORIO MEDICO DR CAETANO RODRIGUES PITA NETO'
'3365735','3861','94','CONSULTORIO MEDICO DR ELIANE BRITO LYRA N DA SILVA'
'2504618','3862','46','UNIDADE SAUDE DA FAMILIA AMELIO ESTRELA D CARTAXO'
'2592142','3863','151','USF VIII CACHOEIRA'
'2606542','3864','151','USF II VIDA NOVA'
'2607700','3865','3','UBSF IV ZUMBI'
'2342944','3866','171','ESCOLA MONS RAFAEL DE BARROS'
'3081184','3867','50','INSTITUTO DE CIRURGIA CARDIO VASCULAR DA PARAIBA'
'3093026','3868','94','CLIFANTIL'
'3094332','3869','94','UROCENTRO'
'3110869','3870','94','CEDRUL CENTRO DE DIAGNOSTICO POR IMAGEM LTDA'
'3134717','3871','50','DIAGNOSE II'
'3137082','3872','94','NEO'
'2356716','3873','40','USF PONTA DE MATO'
'2356910','3874','25','UBS SAO VICENTE I'
'2342170','3875','40','HOSPITAL E MATERNIDADE MUNICIPAL PE ALFREDO BARBOSA'
'2342464','3876','25','UBS SAO BENTO I'
'3386279','3877','171','SONIA MARIA DE AZEVEDO RODRIGUES'
'3393763','3878','94','CONSULTORIO MEDICO DR FRANCISCO ITALO DUARTE KUMAMOTO'
'3399648','3879','40','USF RENASCER III EQ II'
'3412466','3880','94','CONSULTORIO MEDICO DR GILKA PAIVA OLIVEIRA COSTA'
'3412679','3881','94','CONSULTORIO MEDICO DR ANGELINE CESAR VINAGRE'
'7225954','3882','94','CONSULTORIO DE FISIOTERAPIA RAQUEL PATRICIA FREIRE BRAGA'
'3916804','3883','50','EVERALDO ALVES LOPES FERREIRA'
'3937542','3884','94','CONSULTORIO ODONTOLOGICO FRANCIMAR CHAVES LIMA'
'3939049','3885','50','FOP'
'3959392','3886','94','CONSULTORIO ODONTOLOGICO ANA PAULA BATISTA CARVALHO'
'3978850','3887','94','CONSULTORIO ODONTOLOGICO DAURALICE LUCENA GUEDES DE MELO'
'3978923','3888','94','CONSULTORIO MEDICO DR ARTUR BERNARDES C DE OLIVEIRA'
'3978990','3889','94','CONSULTORIO MEDICO DE GINECOLOGIA DR JOAO FERNANDES'
'4016017','3890','94','CEDMEX CENTRO ESPECIALIZADO DISPENSACAO MEDIC EXCEPCIONAIS'
'2343010','3891','40','USF RENASCER II'
'2343436','3892','40','USF RENASCER III EQ I'
'2343487','3893','171','CENTRO DE SAUDE PADRE MALAGRIDA'
'2356600','3894','171','UNIDADE DE PSF IRMA CACILDA'
'2356686','3895','40','USF PALMEIRA'
'7182058','3896','87','NASF E SAD SERVICO DE ATENCAO DOMICILIAR INGA'
'7213964','3897','24','AMBULANCIA DE TRANSPORTE I'
'7208766','3898','104','POSTO DE SAUDE SITIO BOA ESPERANCA'
'2322145','3899','2','USF JOSE PAULINO DE SOUZA AGUIAR'
'2357658','3900','8','HOSPITAL MUNICIPAL ALFREDO DE ALMEIDA FERREIRA'
'2341891','3901','12','UNIDADE DE SAUDE DA FAMILIA I'
'2591995','3902','16','UBSF I VIRGINIA AUGUSTO DA SILVA'
'2418681','3903','20','SECRETARIA MUNICIPAL DE SAUDE'
'2341220','3904','23','UBSF DR JOSE AUGUSTO AMORIM'
'6338372','3905','53','SECRETARIA DE SAUDE DE CARRAPATEIRA'
'6425488','3906','54','SECRETARIA MUNICIPAL DE SAUDE'
'6991580','3907','56','VETERINARIA DIAGNOSTICOS'
'2605953','3908','57','UBSF MANOEL BARBOSA DE SOUSA NETO'
'2605058','3909','58','UNID BAS PSF N S DE FATIMA'
'2605325','3910','58','UNID DO PSF DE MATA GRANDE'
'2357046','3911','61','CENTRO MUNICIPAL DE SAUDE'
'2343177','3912','65','HOSPITAL MUNICIPAL MARIA LIDIA GOMES'
'2591766','3913','75','P SAUDE LAGOA DA MATA PSF II D ESTRADAS'
'6478344','3914','77','PREVLAB'
'2597292','3915','77','UBSF BELA VISTA LUZIA PEREIRA DA SILVA'
'2651718','3916','77','CLINICA MEDICA SANTA MARTA LTDA'
'2341662','3917','78','POSTO DE SAUDE DO MACACOS'
'6964370','3918','81','UPA UNIDADE DE PRONTO ATENDIMENTO DE GUARABIRA'
'2592371','3919','85','UBS RODOLFO CAVALCANTE PSF I'
'2357275','3920','114','UBS I JOSE ALCIR VITALINO'
'2612984','3921','117','UNIDADE BASICA DE SAUDE PSF I'
'2321912','3922','122','CENTRO DE SAUDE JOAQUIM SARAIVA DE MOURA'
'2341395','3923','125','CENTRO DE SAUDE DE NATUBA'
'2604612','3924','128','PSF RITA SILVINO'
'2363429','3925','132','ESF MABEL DANTAS'
'6431615','3926','134','SECRETARIA MUNICIPAL DE SAUDE'
'2341824','3927','136','ESF IV PAUTILA MARQUES DE MEDEIROS'
'2592916','3928','140','UNIDADE DE SAUDE DA FAMILIA JOAO VICENTE ABREU'
'2757540','3929','142','CONSULTORIO ODONTOLOGICO DE PICUI'
'2363984','3930','143','USF II SEDE'
'2613255','3931','144','UNIDADE BASICA DE SAUDE PSF II'
'2597195','3932','146','SERVICO DE MEDIA COMPLEXIDADE DE PIRPIRITUBA'
